seqname	start	end	strand	ENSID	gene_id	gene_name	hgnc_id	havana_gene
chr7	117363222	117428123	-	ENSG00000154438.8	ENSG00000154438.8	ASZ1	HGNC:1350	OTTHUMG00000064565.11
chr7	117710651	117874139	-	ENSG00000077063.11	ENSG00000077063.11	CTTNBP2	HGNC:15679	OTTHUMG00000022880.13
chr7	118184144	118204035	+	ENSG00000128534.8	ENSG00000128534.8	LSM8	HGNC:20471	OTTHUMG00000156956.5
chr7	118214669	118496171	+	ENSG00000106013.15	ENSG00000106013.15	ANKRD7	HGNC:18588	OTTHUMG00000156960.4
chr7	120273175	120750337	+	ENSG00000184408.10	ENSG00000184408.10	KCND2	HGNC:6238	OTTHUMG00000156989.3
chr7	120787320	120858402	-	ENSG00000106025.9	ENSG00000106025.9	TSPAN12	HGNC:21641	OTTHUMG00000156980.6
chr7	120950763	120977216	+	ENSG00000071243.16	ENSG00000071243.16	ING3	HGNC:14587	OTTHUMG00000141270.4
chr7	120988697	121297442	+	ENSG00000106034.18	ENSG00000106034.18	CPED1	HGNC:26159	OTTHUMG00000156982.6
chr7	121325367	121341104	+	ENSG00000002745.13	ENSG00000002745.13	WNT16	HGNC:16267	OTTHUMG00000156963.2
chr7	121348851	121396364	-	ENSG00000196937.12	ENSG00000196937.12	FAM3C	HGNC:18664	OTTHUMG00000156979.3
chr7	121873089	122062036	+	ENSG00000106278.12	ENSG00000106278.12	PTPRZ1	HGNC:9685	OTTHUMG00000157057.7
chr7	122064583	122144308	-	ENSG00000008311.16	ENSG00000008311.16	AASS	HGNC:17366	OTTHUMG00000157058.2
chr7	122301303	122310691	-	ENSG00000128610.12	ENSG00000128610.12	FEZF1	HGNC:22788	OTTHUMG00000157091.4
chr7	122318411	122886759	-	ENSG00000081803.17	ENSG00000081803.17	CADPS2	HGNC:16018	OTTHUMG00000157093.3
chr7	122697735	122699117	-	ENSG00000188050.3	ENSG00000188050.3	RNF133	HGNC:21154	OTTHUMG00000157092.2
chr7	122701668	122702922	-	ENSG00000235631.2	ENSG00000235631.2	RNF148	HGNC:22411	OTTHUMG00000157099.2
chr7	122994704	122995700	-	ENSG00000128519.3	ENSG00000128519.3	TAS2R16	HGNC:14921	OTTHUMG00000157090.1
chr7	123113531	123199972	-	ENSG00000081800.9	ENSG00000081800.9	SLC13A1	HGNC:10916	OTTHUMG00000157087.2
chr7	123452193	123535077	-	ENSG00000164675.11	ENSG00000164675.11	IQUB	HGNC:21995	OTTHUMG00000157347.2
chr7	123536997	123557904	-	ENSG00000128609.16	ENSG00000128609.16	NDUFA5	HGNC:7688	OTTHUMG00000157348.3
chr7	123567010	123639481	+	ENSG00000146809.14	ENSG00000146809.14	ASB15	HGNC:19767	OTTHUMG00000157114.8
chr7	123655866	123664290	+	ENSG00000170807.12	ENSG00000170807.12	LMOD2	HGNC:6648	OTTHUMG00000157149.3
chr7	123681943	123749003	-	ENSG00000106299.8	ENSG00000106299.8	WASL	HGNC:12735	OTTHUMG00000157346.3
chr7	123828983	123877481	+	ENSG00000106302.10	ENSG00000106302.10	HYAL4	HGNC:5323	OTTHUMG00000157349.4
chr7	123925237	123971414	+	ENSG00000106304.16	ENSG00000106304.16	SPAM1	HGNC:11217	OTTHUMG00000157284.4
chr7	124030921	124033067	-	ENSG00000234224.3	ENSG00000234224.3	TMEM229A	HGNC:37279	OTTHUMG00000154762.4
chr7	124476317	124477664	+	ENSG00000230268.4	ENSG00000230268.4	SSU72L6	HGNC:43627	OTTHUMG00000157318.2
chr7	124743885	124765792	-	ENSG00000170775.3	ENSG00000170775.3	GPR37	HGNC:4494	OTTHUMG00000157197.2
chr7	124822386	124929983	-	ENSG00000128513.16	ENSG00000128513.16	POT1	HGNC:17284	OTTHUMG00000157194.21
chr7	126438598	127253093	-	ENSG00000179603.19	ENSG00000179603.19	GRM8	HGNC:4600	OTTHUMG00000022888.12
chr7	127346790	127431924	-	ENSG00000048405.11	ENSG00000048405.11	ZNF800	HGNC:27267	OTTHUMG00000023456.7
chr7	127580628	127593611	-	ENSG00000179562.3	ENSG00000179562.3	GCC1	HGNC:19095	OTTHUMG00000023590.4
chr7	127588386	127591700	+	ENSG00000004059.11	ENSG00000004059.11	ARF5	HGNC:658	OTTHUMG00000023246.7
chr7	127591409	127602144	+	ENSG00000106328.10	ENSG00000106328.10	FSCN3	HGNC:3961	OTTHUMG00000022935.7
chr7	127610292	127618142	-	ENSG00000106331.19	ENSG00000106331.19	PAX4	HGNC:8618	OTTHUMG00000157562.7
chr7	127652194	128092609	+	ENSG00000197157.11	ENSG00000197157.11	SND1	HGNC:30646	OTTHUMG00000157560.3
chr7	128027071	128032107	-	ENSG00000128594.8	ENSG00000128594.8	LRRC4	HGNC:15586	OTTHUMG00000157563.4
chr7	128241278	128257629	+	ENSG00000174697.5	ENSG00000174697.5	LEP	HGNC:6553	OTTHUMG00000157564.2
chr7	128297685	128343908	-	ENSG00000106344.8	ENSG00000106344.8	RBM28	HGNC:21863	OTTHUMG00000157711.3
chr7	128350325	128361690	-	ENSG00000224940.10	ENSG00000224940.10	PRRT4	HGNC:37280	OTTHUMG00000157714.4
chr7	128392277	128409986	-	ENSG00000106348.19	ENSG00000106348.19	IMPDH1	HGNC:6052	OTTHUMG00000157713.5
chr7	128455849	128458418	+	ENSG00000135245.10	ENSG00000135245.10	HILPDA	HGNC:28859	OTTHUMG00000157712.2
chr7	128476729	128506602	+	ENSG00000165055.16	ENSG00000165055.16	METTL2B	HGNC:18272	OTTHUMG00000143738.2
chr7	128671693	128687877	+	ENSG00000205085.13	ENSG00000205085.13	GARIN1A	HGNC:27998	OTTHUMG00000158275.4
chr7	128709061	128731743	+	ENSG00000135248.16	ENSG00000135248.16	GARIN1B	HGNC:30704	OTTHUMG00000158276.4
chr7	128739292	128773400	+	ENSG00000128595.17	ENSG00000128595.17	CALU	HGNC:1458	OTTHUMG00000158274.4
chr7	128772485	128775794	-	ENSG00000128617.3	ENSG00000128617.3	OPN1SW	HGNC:1012	OTTHUMG00000158311.1
chr7	128790757	128822132	+	ENSG00000128596.17	ENSG00000128596.17	CCDC136	HGNC:22225	OTTHUMG00000158310.4
chr7	128830406	128859274	+	ENSG00000128591.17	ENSG00000128591.17	FLNC	HGNC:3756	OTTHUMG00000023627.3
chr7	128862042	128910719	-	ENSG00000135253.16	ENSG00000135253.16	KCP	HGNC:17585	OTTHUMG00000158363.7
chr7	128862856	128865847	+	ENSG00000128524.5	ENSG00000128524.5	ATP6V1F	HGNC:16832	OTTHUMG00000158365.2
chr7	128866330	128872047	+	ENSG00000272899.4	ENSG00000272899.4	SPMIP1	HGNC:52392	OTTHUMG00000158367.4
chr7	128937457	128950038	+	ENSG00000128604.21	ENSG00000128604.21	IRF5	HGNC:6120	OTTHUMG00000158410.7
chr7	128954180	129055173	-	ENSG00000064419.14	ENSG00000064419.14	TNPO3	HGNC:17103	OTTHUMG00000158409.3
chr7	129144707	129169699	+	ENSG00000158457.6	ENSG00000158457.6	TSPAN33	HGNC:28743	OTTHUMG00000158420.4
chr7	129188633	129213545	+	ENSG00000128602.11	ENSG00000128602.11	SMO	HGNC:11119	OTTHUMG00000158421.4
chr7	129225030	129430211	+	ENSG00000158467.17	ENSG00000158467.17	AHCYL2	HGNC:22204	OTTHUMG00000157677.5
chr7	129434432	129488399	+	ENSG00000128578.10	ENSG00000128578.10	STRIP2	HGNC:22209	OTTHUMG00000157695.2
chr7	129502531	129512918	+	ENSG00000240204.3	ENSG00000240204.3	SMKR1	HGNC:43561	OTTHUMG00000157696.4
chr7	129611720	129757082	+	ENSG00000106459.15	ENSG00000106459.15	NRF1	HGNC:7996	OTTHUMG00000143736.4
chr7	129830732	129952960	-	ENSG00000186591.13	ENSG00000186591.13	UBE2H	HGNC:12484	OTTHUMG00000157650.7
chr7	130018287	130051401	-	ENSG00000091732.18	ENSG00000091732.18	ZC3HC1	HGNC:29913	OTTHUMG00000157648.4
chr7	130070534	130135705	+	ENSG00000128607.14	ENSG00000128607.14	KLHDC10	HGNC:22194	OTTHUMG00000157654.4
chr7	130164713	130207770	-	ENSG00000146842.17	ENSG00000146842.17	TMEM209	HGNC:21898	OTTHUMG00000157653.3
chr7	130206344	130216844	+	ENSG00000165120.5	ENSG00000165120.5	SSMEM1	HGNC:29580	OTTHUMG00000157844.3
chr7	130266863	130289798	+	ENSG00000158516.12	ENSG00000158516.12	CPA2	HGNC:2297	OTTHUMG00000157019.3
chr7	130293134	130324180	+	ENSG00000128510.12	ENSG00000128510.12	CPA4	HGNC:15740	OTTHUMG00000157825.5
chr7	130344816	130368730	+	ENSG00000158525.16	ENSG00000158525.16	CPA5	HGNC:15722	OTTHUMG00000157824.3
chr7	130380339	130388114	+	ENSG00000091704.10	ENSG00000091704.10	CPA1	HGNC:2296	OTTHUMG00000157826.12
chr7	130393771	130442433	-	ENSG00000106477.20	ENSG00000106477.20	CEP41	HGNC:12370	OTTHUMG00000157823.7
chr7	130486171	130506465	+	ENSG00000106484.16	ENSG00000106484.16	MEST	HGNC:7028	OTTHUMG00000156661.29
chr7	130506238	130668748	-	ENSG00000158623.14	ENSG00000158623.14	COPG2	HGNC:2237	OTTHUMG00000155364.4
chr7	130668643	130687432	-	ENSG00000213265.9	ENSG00000213265.9	TSGA13	HGNC:12369	OTTHUMG00000154999.39
chr7	130730697	130734207	-	ENSG00000266265.4	ENSG00000266265.4	KLF14	HGNC:23025	OTTHUMG00000188298.2
chr7	131110096	131496632	+	ENSG00000128585.18	ENSG00000128585.18	MKLN1	HGNC:7109	OTTHUMG00000154880.7
chr7	131500262	131558217	-	ENSG00000128567.17	ENSG00000128567.17	PODXL	HGNC:9171	OTTHUMG00000154918.5
chr7	132123340	132648688	-	ENSG00000221866.10	ENSG00000221866.10	PLXNA4	HGNC:9102	OTTHUMG00000155108.3
chr7	132784870	133082090	-	ENSG00000106554.13	ENSG00000106554.13	CHCHD3	HGNC:21906	OTTHUMG00000155231.3
chr7	133253072	134067137	+	ENSG00000131558.16	ENSG00000131558.16	EXOC4	HGNC:30389	OTTHUMG00000155259.5
chr7	134127299	134264595	+	ENSG00000155530.4	ENSG00000155530.4	LRGUK	HGNC:21964	OTTHUMG00000155320.3
chr7	134289332	134316930	-	ENSG00000205060.11	ENSG00000205060.11	SLC35B4	HGNC:20584	OTTHUMG00000155321.4
chr7	134442356	134459284	-	ENSG00000085662.14	ENSG00000085662.14	AKR1B1	HGNC:381	OTTHUMG00000155322.6
chr7	134527567	134541412	+	ENSG00000198074.10	ENSG00000198074.10	AKR1B10	HGNC:382	OTTHUMG00000155356.4
chr7	134549110	134579875	+	ENSG00000227471.9	ENSG00000227471.9	AKR1B15	HGNC:37281	OTTHUMG00000155376.4
chr7	134646811	134679816	+	ENSG00000172331.12	ENSG00000172331.12	BPGM	HGNC:1093	OTTHUMG00000155380.3
chr7	134744252	134970729	+	ENSG00000122786.20	ENSG00000122786.20	CALD1	HGNC:1441	OTTHUMG00000155407.10
chr7	134986508	135147963	+	ENSG00000146856.14	ENSG00000146856.14	AGBL3	HGNC:27981	OTTHUMG00000155406.5
chr7	135092363	135170795	-	ENSG00000122783.17	ENSG00000122783.17	CYREN	HGNC:22432	OTTHUMG00000155447.5
chr7	135148072	135166215	+	ENSG00000146859.6	ENSG00000146859.6	TMEM140	HGNC:21870	OTTHUMG00000155413.2
chr7	135183839	135211555	-	ENSG00000105875.15	ENSG00000105875.15	WDR91	HGNC:24997	OTTHUMG00000155414.4
chr7	135231979	135258663	+	ENSG00000146857.5	ENSG00000146857.5	STRA8	HGNC:30653	OTTHUMG00000155415.3
chr7	135361795	135510145	-	ENSG00000080802.21	ENSG00000080802.21	CNOT4	HGNC:7880	OTTHUMG00000155568.5
chr7	135557917	135648757	+	ENSG00000155561.15	ENSG00000155561.15	NUP205	HGNC:18658	OTTHUMG00000155497.5
chr7	135662496	135693418	+	ENSG00000243317.8	ENSG00000243317.8	STMP1	HGNC:41909	OTTHUMG00000155495.7
chr7	135681231	135729258	-	ENSG00000164707.17	ENSG00000164707.17	SLC13A4	HGNC:15827	OTTHUMG00000155539.3
chr7	135728348	135748813	-	ENSG00000189320.9	ENSG00000189320.9	FAM180A	HGNC:33773	OTTHUMG00000155537.5
chr7	135926760	135977359	-	ENSG00000105887.11	ENSG00000105887.11	MTPN	HGNC:15667	OTTHUMG00000155627.2
chr7	136868652	137020255	+	ENSG00000181072.12	ENSG00000181072.12	CHRM2	HGNC:1951	OTTHUMG00000155658.3
chr7	137227341	137343774	-	ENSG00000105894.13	ENSG00000105894.13	PTN	HGNC:9630	OTTHUMG00000155709.3
chr7	137381037	137847092	-	ENSG00000157680.17	ENSG00000157680.17	DGKI	HGNC:2855	OTTHUMG00000155697.5
chr7	137874979	138002086	-	ENSG00000182158.16	ENSG00000182158.16	CREB3L2	HGNC:23720	OTTHUMG00000155744.5
chr7	138002324	138118305	+	ENSG00000122787.15	ENSG00000122787.15	AKR1D1	HGNC:388	OTTHUMG00000155787.7
chr7	138460259	138589996	+	ENSG00000122779.18	ENSG00000122779.18	TRIM24	HGNC:11812	OTTHUMG00000155820.5
chr7	138594285	138701362	-	ENSG00000157703.16	ENSG00000157703.16	SVOPL	HGNC:27034	OTTHUMG00000155870.7
chr7	138706294	138799560	-	ENSG00000105929.16	ENSG00000105929.16	ATP6V0A4	HGNC:866	OTTHUMG00000157122.6
chr7	138797952	138838101	+	ENSG00000214128.11	ENSG00000214128.11	TMEM213	HGNC:27220	OTTHUMG00000157182.3
chr7	138831381	138981389	-	ENSG00000122778.10	ENSG00000122778.10	KIAA1549	HGNC:22219	OTTHUMG00000157214.2
chr7	139025706	139036042	-	ENSG00000146858.8	ENSG00000146858.8	ZC3HAV1L	HGNC:22423	OTTHUMG00000157229.3
chr7	139043515	139132122	-	ENSG00000105939.14	ENSG00000105939.14	ZC3HAV1	HGNC:23721	OTTHUMG00000157471.2
chr7	139133744	139191986	+	ENSG00000105948.13	ENSG00000105948.13	IFT56	HGNC:21882	OTTHUMG00000157472.3
chr7	139230356	139308236	+	ENSG00000157741.15	ENSG00000157741.15	UBN2	HGNC:21931	OTTHUMG00000157623.6
chr7	139339457	139346328	+	ENSG00000164898.13	ENSG00000164898.13	FMC1	HGNC:26946	OTTHUMG00000151719.2
chr7	139340359	139423457	+	ENSG00000146963.18	ENSG00000146963.18	LUC7L2	HGNC:21608	OTTHUMG00000185163.3
chr7	139341360	139422599	+	ENSG00000269955.2	ENSG00000269955.2	FMC1-LUC7L2	HGNC:44671	OTTHUMG00000151717.3
chr7	139452690	139483673	-	ENSG00000188883.5	ENSG00000188883.5	KLRG2	HGNC:24778	OTTHUMG00000157705.3
chr7	139523685	139544985	+	ENSG00000236279.7	ENSG00000236279.7	CLEC2L	HGNC:21969	OTTHUMG00000164900.3
chr7	139561570	139777998	-	ENSG00000064393.16	ENSG00000064393.16	HIPK2	HGNC:14402	OTTHUMG00000157704.4
chr7	139777051	140020325	+	ENSG00000059377.19	ENSG00000059377.19	TBXAS1	HGNC:11609	OTTHUMG00000157302.9
chr7	140023749	140062951	-	ENSG00000059378.13	ENSG00000059378.13	PARP12	HGNC:21919	OTTHUMG00000157315.2
chr7	140084746	140176983	-	ENSG00000006459.11	ENSG00000006459.11	KDM7A	HGNC:22224	OTTHUMG00000157327.2
chr7	140293693	140404433	-	ENSG00000157800.18	ENSG00000157800.18	SLC37A3	HGNC:20651	OTTHUMG00000157343.6
chr7	140404058	140427974	+	ENSG00000146955.11	ENSG00000146955.11	RAB19	HGNC:19982	OTTHUMG00000157410.3
chr7	140453033	140479536	-	ENSG00000133606.11	ENSG00000133606.11	MKRN1	HGNC:7112	OTTHUMG00000157412.6
chr7	140518420	140673993	-	ENSG00000146966.13	ENSG00000146966.13	DENND2A	HGNC:22212	OTTHUMG00000157411.3
chr7	140672945	140696261	+	ENSG00000133597.11	ENSG00000133597.11	ADCK2	HGNC:19039	OTTHUMG00000157409.2
chr7	140690777	140722790	+	ENSG00000090266.13	ENSG00000090266.13	NDUFB2	HGNC:7697	OTTHUMG00000157424.3
chr7	140719327	140924929	-	ENSG00000157764.14	ENSG00000157764.14	BRAF	HGNC:1097	OTTHUMG00000157457.6
chr7	141002610	141015228	-	ENSG00000090263.16	ENSG00000090263.16	MRPS33	HGNC:16634	OTTHUMG00000157456.3
chr7	141074064	141480380	+	ENSG00000261115.7	ENSG00000261115.7	TMEM178B	HGNC:44112	OTTHUMG00000172737.11
chr7	141551278	141655244	+	ENSG00000006530.18	ENSG00000006530.18	AGK	HGNC:21869	OTTHUMG00000157499.2
chr7	141656728	141702166	-	ENSG00000257093.7	ENSG00000257093.7	DENND11	HGNC:29472	OTTHUMG00000157539.2
chr7	141708353	141731271	+	ENSG00000214102.7	ENSG00000214102.7	WEE2	HGNC:19684	OTTHUMG00000157536.2
chr7	141738334	141787922	+	ENSG00000106028.11	ENSG00000106028.11	SSBP1	HGNC:11317	OTTHUMG00000157572.4
chr7	141764097	141765197	+	ENSG00000127362.2	ENSG00000127362.2	TAS2R3	HGNC:14910	OTTHUMG00000157637.1
chr7	141776674	141781691	+	ENSG00000127364.4	ENSG00000127364.4	TAS2R4	HGNC:14911	OTTHUMG00000157634.1
chr7	141790217	141791367	+	ENSG00000127366.5	ENSG00000127366.5	TAS2R5	HGNC:14912	OTTHUMG00000157632.1
chr7	141836300	141841487	-	ENSG00000165076.14	ENSG00000165076.14	PRSS37	HGNC:29211	OTTHUMG00000157174.2
chr7	141887148	141888092	+	ENSG00000237621.4	ENSG00000237621.4	OR9A1P	HGNC:8486	OTTHUMG00000158540.2
chr7	141907813	142106747	+	ENSG00000257335.8	ENSG00000257335.8	MGAM	HGNC:7043	OTTHUMG00000158395.10
chr7	141916399	141920625	+	ENSG00000258083.2	ENSG00000258083.2	OR9A4	HGNC:15095	OTTHUMG00000158370.4
chr7	141927357	141947007	-	ENSG00000258227.7	ENSG00000258227.7	CLEC5A	HGNC:2054	OTTHUMG00000157173.2
chr7	141972631	141973773	-	ENSG00000257138.1	ENSG00000257138.1	TAS2R38	HGNC:9584	OTTHUMG00000158374.2
chr7	142111718	142222324	+	ENSG00000257743.9	ENSG00000257743.9	MGAM2	HGNC:28101	OTTHUMG00000158558.7
chr7	142252143	142258058	-	ENSG00000258223.6	ENSG00000258223.6	PRSS58	HGNC:39125	OTTHUMG00000158565.3
chr7	142433895	142434394	+	ENSG00000241657.2	ENSG00000241657.2	TRBV11-2	HGNC:12181	OTTHUMG00000158536.3
chr7	142749468	142753072	+	ENSG00000204983.15	ENSG00000204983.15	PRSS1	HGNC:9475	OTTHUMG00000158923.5
chr7	142760398	142774564	+	ENSG00000275896.7	ENSG00000275896.7	PRSS2	HGNC:9483	OTTHUMG00000158904.8
chr7	142855061	142871094	+	ENSG00000106123.13	ENSG00000106123.13	EPHB6	HGNC:3396	OTTHUMG00000155707.5
chr7	142871208	142885745	-	ENSG00000165125.22	ENSG00000165125.22	TRPV6	HGNC:14006	OTTHUMG00000157158.8
chr7	142908101	142933746	-	ENSG00000127412.7	ENSG00000127412.7	TRPV5	HGNC:3145	OTTHUMG00000157157.5
chr7	142939343	142940868	+	ENSG00000165131.8	ENSG00000165131.8	LLCFC1	HGNC:21750	OTTHUMG00000152664.2
chr7	142941114	142962363	-	ENSG00000197993.9	ENSG00000197993.9	KEL	HGNC:6308	OTTHUMG00000157159.12
chr7	143026200	143027132	-	ENSG00000179468.6	ENSG00000179468.6	OR9A2	HGNC:15093	OTTHUMG00000158386.1
chr7	143052341	143053282	+	ENSG00000225781.2	ENSG00000225781.2	OR6V1	HGNC:15090	OTTHUMG00000158385.1
chr7	143132077	143139739	+	ENSG00000159763.4	ENSG00000159763.4	PIP	HGNC:8993	OTTHUMG00000152635.2
chr7	143183419	143184435	+	ENSG00000236398.2	ENSG00000236398.2	TAS2R39	HGNC:18886	OTTHUMG00000152636.3
chr7	143222037	143223079	+	ENSG00000221937.4	ENSG00000221937.4	TAS2R40	HGNC:18885	OTTHUMG00000152638.1
chr7	143244093	143270854	+	ENSG00000197448.14	ENSG00000197448.14	GSTK1	HGNC:16906	OTTHUMG00000152637.8
chr7	143279957	143288048	+	ENSG00000178826.11	ENSG00000178826.11	TMEM139	HGNC:22058	OTTHUMG00000152652.3
chr7	143288215	143307696	+	ENSG00000106144.20	ENSG00000106144.20	CASP2	HGNC:1503	OTTHUMG00000023641.5
chr7	143316111	143352083	+	ENSG00000188037.14	ENSG00000188037.14	CLCN1	HGNC:2019	OTTHUMG00000152695.3
chr7	143353400	143362770	-	ENSG00000159784.18	ENSG00000159784.18	FAM131B	HGNC:22202	OTTHUMG00000152697.3
chr7	143381295	143391111	+	ENSG00000159840.16	ENSG00000159840.16	ZYX	HGNC:13200	OTTHUMG00000023822.11
chr7	143390289	143408856	-	ENSG00000146904.9	ENSG00000146904.9	EPHA1	HGNC:3385	OTTHUMG00000155894.3
chr7	143443453	143444409	+	ENSG00000185899.1	ENSG00000185899.1	TAS2R60	HGNC:20639	OTTHUMG00000154891.2
chr7	143477873	143478796	+	ENSG00000221855.1	ENSG00000221855.1	TAS2R41	HGNC:18883	OTTHUMG00000155892.2
chr7	143509256	143519469	-	ENSG00000176510.5	ENSG00000176510.5	OR10AC1	HGNC:14758	OTTHUMG00000155896.4
chr7	143571801	143574387	+	ENSG00000271079.1	ENSG00000271079.1	CTAGE15	HGNC:37295	OTTHUMG00000153233.2
chr7	143620952	143730410	+	ENSG00000170379.21	ENSG00000170379.21	TCAF2	HGNC:26878	OTTHUMG00000153232.6
chr7	143639230	143647646	-	ENSG00000283528.2	ENSG00000283528.2	TCAF2C	HGNC:53641	OTTHUMG00000191659.1
chr7	143755089	143757696	-	ENSG00000271321.1	ENSG00000271321.1	CTAGE6	HGNC:28644	OTTHUMG00000157770.2
chr7	143851375	143902198	-	ENSG00000198420.10	ENSG00000198420.10	TCAF1	HGNC:22201	OTTHUMG00000157773.4
chr7	143935233	143936186	+	ENSG00000221910.3	ENSG00000221910.3	OR2F2	HGNC:8247	OTTHUMG00000157768.1
chr7	143954844	143997312	+	ENSG00000213215.5	ENSG00000213215.5	OR2F1	HGNC:8246	OTTHUMG00000157771.2
chr7	144000320	144008793	+	ENSG00000221813.4	ENSG00000221813.4	OR6B1	HGNC:8354	OTTHUMG00000157765.2
chr7	144048948	144058845	+	ENSG00000221836.4	ENSG00000221836.4	OR2A5	HGNC:8232	OTTHUMG00000158006.2
chr7	144069811	144075870	+	ENSG00000221933.3	ENSG00000221933.3	OR2A25	HGNC:19562	OTTHUMG00000158013.2
chr7	144086278	144098953	+	ENSG00000221858.3	ENSG00000221858.3	OR2A12	HGNC:15082	OTTHUMG00000157996.2
chr7	144109583	144110539	+	ENSG00000221989.3	ENSG00000221989.3	OR2A2	HGNC:8230	OTTHUMG00000158001.1
chr7	144123176	144131188	+	ENSG00000221938.5	ENSG00000221938.5	OR2A14	HGNC:15084	OTTHUMG00000158003.2
chr7	144183466	144186080	+	ENSG00000288784.1	ENSG00000288784.1	CTAGE4	HGNC:24772	OTTHUMG00000157997.1
chr7	144186083	144195879	-	ENSG00000213214.6	ENSG00000213214.6	ARHGEF35	HGNC:33846	OTTHUMG00000158010.1
chr7	144228244	144239605	-	ENSG00000212807.3	ENSG00000212807.3	OR2A42	HGNC:31230	OTTHUMG00000157995.3
chr7	144257663	144264792	-	ENSG00000243896.4	ENSG00000243896.4	OR2A7	HGNC:8234	OTTHUMG00000158002.2
chr7	144266674	144269288	-	ENSG00000289604.1	ENSG00000289604.1	CTAGE8	HGNC:37294	OTTHUMG00000158009.1
chr7	144312419	144322737	+	ENSG00000221970.4	ENSG00000221970.4	OR2A1	HGNC:8229	OTTHUMG00000158005.3
chr7	144355288	144380632	+	ENSG00000050327.15	ENSG00000050327.15	ARHGEF5	HGNC:13209	OTTHUMG00000158004.4
chr7	144397240	144410227	-	ENSG00000106410.15	ENSG00000106410.15	NOBOX	HGNC:22448	OTTHUMG00000158051.4
chr7	144451941	144836395	-	ENSG00000196511.15	ENSG00000196511.15	TPK1	HGNC:17358	OTTHUMG00000152774.11
chr7	146116002	148420998	+	ENSG00000174469.23	ENSG00000174469.23	CNTNAP2	HGNC:13830	OTTHUMG00000152743.11
chr7	148590766	148615860	+	ENSG00000170279.3	ENSG00000170279.3	C7orf33	HGNC:21724	OTTHUMG00000152756.2
chr7	148697914	148801110	+	ENSG00000055130.18	ENSG00000055130.18	CUL1	HGNC:2551	OTTHUMG00000152776.7
chr7	148807257	148884321	-	ENSG00000106462.12	ENSG00000106462.12	EZH2	HGNC:3527	OTTHUMG00000158973.3
chr7	149003062	149028662	-	ENSG00000155660.11	ENSG00000155660.11	PDIA4	HGNC:30167	OTTHUMG00000150248.4
chr7	149069641	149090782	-	ENSG00000197362.15	ENSG00000197362.15	ZNF786	HGNC:21806	OTTHUMG00000158975.2
chr7	149102784	149126324	-	ENSG00000204947.9	ENSG00000204947.9	ZNF425	HGNC:20690	OTTHUMG00000158971.3
chr7	149126416	149183042	+	ENSG00000197024.9	ENSG00000197024.9	ZNF398	HGNC:18373	OTTHUMG00000158970.3
chr7	149195546	149226243	+	ENSG00000170265.13	ENSG00000170265.13	ZNF282	HGNC:13076	OTTHUMG00000158974.4
chr7	149239651	149255606	+	ENSG00000170260.9	ENSG00000170260.9	ZNF212	HGNC:13004	OTTHUMG00000158968.3
chr7	149262171	149297302	+	ENSG00000204946.10	ENSG00000204946.10	ZNF783	HGNC:27222	OTTHUMG00000158969.3
chr7	149431363	149461062	-	ENSG00000196453.8	ENSG00000196453.8	ZNF777	HGNC:22213	OTTHUMG00000158967.2
chr7	149472696	149497817	-	ENSG00000181220.18	ENSG00000181220.18	ZNF746	HGNC:21948	OTTHUMG00000158972.5
chr7	149714781	149734575	+	ENSG00000133619.18	ENSG00000133619.18	KRBA1	HGNC:22228	OTTHUMG00000157886.8
chr7	149764182	149773588	-	ENSG00000181444.13	ENSG00000181444.13	ZNF467	HGNC:23154	OTTHUMG00000157883.2
chr7	149838375	149867479	+	ENSG00000106479.11	ENSG00000106479.11	ZNF862	HGNC:34519	OTTHUMG00000158093.4
chr7	149872968	149891204	+	ENSG00000171130.19	ENSG00000171130.19	ATP6V0E2	HGNC:21723	OTTHUMG00000158094.5
chr7	150243916	150323725	-	ENSG00000106526.12	ENSG00000106526.12	ACTR3C	HGNC:37282	OTTHUMG00000158323.4
chr7	150323263	150338156	+	ENSG00000127399.15	ENSG00000127399.15	LRRC61	HGNC:21704	OTTHUMG00000158326.2
chr7	150338317	150341662	-	ENSG00000106538.10	ENSG00000106538.10	RARRES2	HGNC:9868	OTTHUMG00000158325.4
chr7	150368189	150374044	+	ENSG00000214022.12	ENSG00000214022.12	REPIN1	HGNC:17922	OTTHUMG00000158330.4
chr7	150368790	150398630	+	ENSG00000196456.13	ENSG00000196456.13	ZNF775	HGNC:28501	OTTHUMG00000191597.2
chr7	150400702	150412470	+	ENSG00000284691.1	ENSG00000284691.1	ENSG00000284691	NA	OTTHUMG00000158324.3
chr7	150450630	150479393	+	ENSG00000171115.4	ENSG00000171115.4	GIMAP8	HGNC:21792	OTTHUMG00000158327.2
chr7	150514872	150521073	+	ENSG00000179144.5	ENSG00000179144.5	GIMAP7	HGNC:22404	OTTHUMG00000157626.2
chr7	150567369	150573953	+	ENSG00000133574.10	ENSG00000133574.10	GIMAP4	HGNC:21872	OTTHUMG00000157475.5
chr7	150625375	150632648	-	ENSG00000133561.15	ENSG00000133561.15	GIMAP6	HGNC:21918	OTTHUMG00000159137.3
chr7	150685697	150693641	+	ENSG00000106560.11	ENSG00000106560.11	GIMAP2	HGNC:21789	OTTHUMG00000157488.2
chr7	150716606	150724284	+	ENSG00000213203.3	ENSG00000213203.3	GIMAP1	HGNC:23237	OTTHUMG00000157489.3
